département;canton;commune;x;y;UN_Mot;HOMME_Mot;NE_Mot;AVAIT_Mot;PAS_Mot;QUE_Mot;DEUX_FILS_Mot;FILS_Mot;LE_Mot;PLUS_Mot;JEUNE_Mot;QUE_E2_T11_Mot;DIT_Mot;À_Mot;SON_Mot;PERE_Mot;TEMPS_Mot;QUE_1_T12_Mot;JE_SOIS_Mot;MON_Mot;MAITRE_Mot;ET_QUE_J_AIE_Mot;AIE_Mot;DE_L_Mot;ARGENT_Mot;QUE_E_T13_Mot;FAUT_Mot;QUE_T13_Mot;JE_PUISSE_Mot;ALLER_Mot;ET_QUE_JE_VOIS_Mot;JE_VOIE_Mot;DU_Mot;PAYS_Mot;PARTAGEZ_Mot;VOTRE_Mot;BIEN_Mot;ET_DONNEZ_MOI_Mot;DONNEZ_Mot;CE_Mot;DOIS_Mot;AVOIR_Mot;OUI_Mot;MON_Mot.1;COMME_Mot;VOUDRAS_Mot;ES_Mot;UN_MECHANT_Mot;MECHANT_Mot;SERAS_Mot;PUNI_Mot;PUIS_Mot;OUVRANT_Mot;TIROIR_Mot;PARTAGEA_Mot;FIT_Mot;DEUXF_Mot;PARTS_Mot;EGALES_Mot;PEU_Mot;JOURS_Mot;APRES_Mot;LE_Mot;MECHANT_Mot;ALLA_Mot;DU_Mot;VILLAGE_Mot;EN_Mot;FAISANT_Mot;FIER_Mot;SANS_Mot;DIRE_Mot;ADIEU_Mot;A_Mot;PERSONNE_Mot;QUE_E1_T23_Mot;TRAVERSA_Mot;BEAUCOUP_Mot;LANDES_Mot;BOIS_Mot;RIVIERES_Mot;DANS_Mot;UNE_Mot;GRANDE_Mot;VILLE_Mot;OU_Mot;DEPENSA_Mot;TOUT_Mot;SON_Mot;ARGENT_Mot;BOUT_Mot;QUELQUES_MOIS_Mot;MOIS_Mot;VENDRE_Mot;SES_Mot;A_UNE_Mot;VIEILLE_Mot;FEMME_Mot;POUR_ETRE_Mot;ETRE_Mot;VALET_Mot
Gironde;Canton de L'Esparre;Queyrac;-0.9763722;45.3630457;un;homme;n;aoué;NA;qué;dus;hils;lou;pé;tzeine;NA;dichut;à;soun;pay;témps;qu;esti;moun;meste;ét;aye;de l;ardzènt;NA;faou;qué;pesqui;ana;et;bédi;daou;péys;partatzat;boste;bén;et;dounat;cé;dioué;ayé;o;moun;coumé;boudras;sès;ün;michant;saras;punit;apey;oubrèn;tirettou;partatzet;hit;duous;parts;égalous;quaouquès;tzouns;après;lou;michant;angut;daou;billatze;èn;haden;fiert;sèn;dire;adiu;à;digüns;ø;trabesset;fort;landous;bos;ribeyrous;déns;unou;grandou;bîlou;anquïn;despénsét;tout;soun;ardzènt;bout;quaouquès;més;bénde;sas;à ;beillou;hemmou;pré;esta;baÿlet
Gironde;Canton de L'Esparre;Saint-Christoly-Médoc;-0.8292433;45.3546805;en;homme;n;aoué;NA;qué;dus;hills;lou;pé;jéne;NA;dichut;à;soun;paï;témps;qué;séye;moun;meste;é;aï;dé l;argént;NA;faou;qué;pusqui;ana;é;bédi;daou;péys;partageatz;boste;bén;é;dounatz;cé;dioui;aïé;o;moun;coume;boudras;sés;én;michant;saras;punit;apey;oubrant;tiroirt;partagea;hit;duous;pourtiouns;égales;tzic;jouns;après;lou;michant;angut;daou;biladge;én;hadéntz;fiert;sén;dire;adiu;à;digüntz;ø;traouéssa;fort;landes;boscs;ribeyres;déntz;éne;grande;bile;aoun;déspensa;tout;soun;argént;bout;quaouqués;més;bénde;sas;à ;béille;héme;pré;esta;baïlet
Gironde;Canton de L'Esparre;Saint-Germain-d'Esteuil;-0.8657787;45.2898174;ein;hommé;n;aoué;NA;qué;dus;hills;lou;pé;dzène;NA;dichut;à;soun;paï;témps;qué;séyé;moun;meste;et;aïe;dé l;ardzen;NA;faou;qué;pusqui;ana;et;béïe;daou;pays;partadzats;boste;bén;et;dounats;cé;diouï;aïé;oui;moun;coumé;boudras;sés;ein;michant;saras;punit;apéï;oubrens;tirouart;partadzet;hit;duous;pourtiouns;égalous;tzic;dzouns;après;lou;michant;angut;daou;billadze;én;hadéns;fiert;séns;dirou;adiu;à;persounou;ø;traouersait;fort;landous;bos;ribeyrous;déns;énou;grandou;hillou;aoun;despénsait;tout;soun;ardzen;bou;quaouquous;més;béndé;sas;à ;béillou;hémou;per;esta;baïlet
Gironde;Canton de L'Esparre;Saint-Seurin-de-Cadourne;-0.7894175;45.2861936;unn;homme;n;aouait;NA;qué;ous;ills;lou;pet;zène;NA;dichut;à;soun;pay;tèmps;qué;seyi;moun;maiste;et;ayi;dé l;ardzènt;NA;faou;qué;pusqui;ana;et;bédi;daou;pays;partatza;boste;bèn;et;douna;cé;dioui;ayé;oui;moun;coumé;boudras;sès;unn;michant;saras;punit;apey;oubrènt;tiroir;partatza;hit;duous;pourtiouns;égales;tzic;djouns;après;lou;michant;ana;daou;billatze;en;adènt;fiert;sèn;dire;adiou;à;persoune;ø;traouersa;fort;landes;bos;ribeyres;dèns;une;grande;bille;aoun;despensait;tout;soun;ardzènt;bout;quaouques;mès;bende;sas;à ;beille;hèmme;peur;este;baïlet
Gironde;Canton de L'Esparre;Saint-Yzans-de-Médoc;-0.8215714;45.3225786;un;homme;n;aoué;NA;que;dus;hills;lou;pé;dzèné;NA;dichut;à;soun;paï;tèmps;qué;seyï;moun;meste;et;aÿ;de l;ardzén;NA;faou;qué;pusqui;anna;et;bédi;daou;pays;partadzats;boste;bén;et;dounats;cé;diouï;aÿé;oui;moun;coummé;boudras;sés;un;michant;saras;punit;apeÿ;oubréntz;tiroir;partadzet;hit;dues;parts;égales;tsic;dzouns;après;lou;michan;angut;daou;bilatze;en;hadén;fiert;sén;dire;adiu;à;digunts;ø;traouesset;fort;landes;boscs;ribeyres;déns;une;grande;bille;aoun;despenset;tout;soun;ardzén;bout;quaouques;més;bénde;sas;à ;bieille;héme;pré;esta;baÿlet
Gironde;Canton de L'Esparre;Valeyrac;-0.8950196;45.3955559;un;homé;n;aoué;NA;qué;dus;hills;lou;pè;jène;NA;dichut;à;soun;paï;tèms;qué;sèyi;moun;mesté;é;ayi;dé l;largèn;NA;faou;que;pesqui;aná;é;bèyi;daou;péís;partageats;bosté;bèn;é;dounats;cé;díoui;ayé;o;moun;coumé;boudras;sès;un;michan;sarás;punit;apèi;oubrèns;tiroirt;partagèt;hit;dúous;parts;égales;chic;jouns;apèi;lou;michan;angút;daou;bilage;én;hadèns;fiert;sén;dire;adiú;à;diguns;ø;traouésèt;fort;landés;boïs;ribèirés;déns;une;grandé;bilé;aoun;déspénsèt;tout;soun;argèn;bout;caouques;més;béndé;sas;à ;béillé;hémé;pr;está;bailét
Gironde;Canton de L'Esparre;Vendays-Montalivet;-1.0593641;45.3555884;un;home;n;äoué;NA;que;dus;hills;lou;pé;tzène;NA;dichut;à;soun;paÿ;témpz;qu;esti;moun;meste;et;ayi;dé l;artzén;NA;fäou;qué;pesqui;ana;et;bédi;däou;païs;partatzatz;boste;NA;et;dounats;se;dibi;ayé;oui;moun;coumo;boudras;cès;un;michant;saras;punit;alabétz;oubrént;tirette;partatzèt;hit;düous;partz;égalous;quäouqués;tzouns;après;lou;michant;angut;däou;bilatze;én;hadéntz;glourious;sén;dire;adichatz;à;diguntz;ø;traouéssét;fort;landes;boscz;ribéyres;déns;uno;grande;bilou;anquïn;déspensét;tout;soun;artzén;bout;quäouqués;mès;bénde;soun;à ;beille;hémou;per;esta;baïlet
Gironde;Canton de La Brède;Beautiran;-0.4511393;44.7044407;un;homme;n;abéoue;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;pay;téms;qu;éssi;moun;méste;et;aouji;de l;argén;NA;faout;que;pusqui;ana;et;bédi;dou;peys;partadgéts;boste;bén;et;dounéts;cé;déoui;aougé;o;moun;coume;boudras;es;un;méchant;seras;punit;puys;oubrén;tirette;partadgét;hit;dus;boussins;pareils;tchicot;jouns;aprés;lou;méchan;angut;dou;biladge;én;hadéns;NA;chén;dide;adiu;à;digun;ø;trabérsét;beaucop;landes;boÿs;ribeyres;déns;une;grande;bille;oun;despénset;tout;soun;argén;bout;caouques;més;bénde;sés;én d;bieille;fame;pér;ésta;beylet
Gironde;Canton de La Brède;Cabanac-et-Villagrains;-0.5533846;44.6065561;ün;home;n;abèbe;NA;qué;dus;gouyats;lou;plus;june;NA;dichut;à;soun;paï;téms;que;sii;moun;meste;é;aougi;de l;argén;NA;faou;qué;pusqui;ana;é;begi;daou;péïs;partagèts;boste;bén;è;dounèt;so;déoubi;aougé;o;moun;coume;boudras;es;ün;méchän;séras;punit;après;oubréns;tiroir;partagèt;hit;dues;parts;egales;caouques;jouns;après;lou;méchän;angut;dou;bilatge;én;hasen;fier;sén;dide;arre;à;digün;ø;trabéssèt;bocop;landes;boïs;ribéïres;dens;une;grande;bile;oun;déspénsèt;tout;soun;argén;bout;caouques;més;bénde;sés;à ;biéille;fame;NA;NA;baïlét
Gironde;Canton de La Brède;Cadaujac;-0.529702;44.7555035;un;homme;n;abéoue;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;pay;téms;qu;ésti;moun;meste;é;aougi;de l;argén;NA;faou;que;pusquy;ana;é;bégi;daou;péis;partatgéts;boste;bén;et;bailléts;cé;dioui;aougé;o;moun;coume;boudras;sés;un;méchant;seras;punit;labéts;ubrén;tiroir;partatgét;hit;duyes;pourtiouns;égales;tchic;jouns;aprés;lou;méchant;angut;daou;bilatge;en;adens;fiert;chén;dide;adiou;à;digun;ø;traouassét;bocop;landes;boeys;ribéyres;déns;une;grande;bile;oun;despénsét;tout;soun;argén;bout;qaouques;més;bénde;sés;à ;bieille;femme;pér;ésta;béylet
Gironde;Canton de La Brède;Castres-Gironde;-0.4450604;44.6964363;ün;home;n;abèbe;NA;qué;dus;gouyats;lou;plus;june;NA;dichut;à;soun;paï;téms;que;sii;moun;meste;é;aougi;de l;argén;NA;faou;qué;pusqui;ana;é;begi;daou;péïs;partagèts;boste;bén;è;dounèt;so;déoubi;aougé;o;moun;coume;boudras;es;ün;méchän;séras;punit;après;oubréns;tiroir;partagèt;hit;dues;parts;egales;caouques;jouns;après;lou;méchän;angut;dou;bilatge;én;hasen;fier;sén;dide;arre;à;digün;ø;trabéssèt;bocop;landes;boïs;ribéïres;dens;une;grande;bile;oun;déspénsèt;tout;soun;argén;bout;caouques;més;bénde;sés;à ;biéille;fame;NA;NA;baïlét
Gironde;Canton de La Brède;Isle-Saint-Georges;-0.4735243;44.7268677;ün;homme;n;abèbe;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;paÿ;témps;qu;esti;moun;méste;et;aoüji;de l;argén;NA;faoü;que;pusqui;ana;et;béji;daoü;pays;partatchéts;boste;bén;et;dounéts;cé;dibi;aoujé;o;moun;coume;boudras;es;ün;méchant;seras;punit;NA;oubrïns;tirouart;partatchét;hit;duÿes;pourtiouns;ésgales;tchic;jouns;après;lou;méchant;angut;dooü;bilatche;én;hadèns;fiert;chén;dide;adiu;à;digün;ø;traberset;beaucop;landes;boÿs;ribeyres;déns;une;grande;bille;oun;déspénsèt;tout;soun;argén;bout;quaoüques;més;bénde;sous;én d;bieille;femme;per;esta;béylet
Gironde;Canton de La Brède;La Brède-bis;-0.530981713835336;44.6878580640016;un;homme;n;aoueou;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;paï;tems;que;siyi;moun;meste;et;agi;de l;argèn;NA;faou;que;pusqui;ana;et;bédie;ø;payïs;partatgets;boste;bèn;et;dounets;ce;diou;aougé;oui;moun;coume;bourras;ès;un;mechant;sras;punit;NA;oubrèns;tirouoire;partatget;hit;duoues;pourtiouns;égales;tchic;jours;après;lou;méchant;ungut;daou;billatge;en;hèns;fier;chen;dide;adiu;à;digun;ø;traousset;beaucop;landes;boïs;ribeyres;dèns;une;grande;bille;oun;despenset;tout;soun;argèn;bout;quaouques;mès;bènde;ses;à ;bieille;famme;per;esta;beylet
Gironde;Canton de La Brède;La Brède;-0.5333;44.6833;un;home;NA;awewe;NA;NA;dus;gouyats;lou;pu;june;NA;dischut;à;soun;paï;tems;que;siyi;moun;meste;et;aougi;ø;argènt;NA;faou;que;pusqui;ana;et;béji;ø;païs;partadgets;boste;bèn;NA;douné;ce;diouï;aougé;oui;moun;coume;boudras;es;un;méchant;seras;punit;puïs;oubrènt;tiroir;partadget;hit;duës;pourtiouns;égales;tchic;jours;après;lou;méchant;angut;daou;billadge;en;hadènt;fier;chen;dide;adiu;à;digun;ø;trawverset;béoucop;landes;boïs;ribeyres;dèns;une;grande;bille;oun;despenset;tout;soun;argent;bout;caouques;mès;bènde;ses;à ;bieille;fame;per;estat;beylet
Gironde;Canton de La Brède;Léognan;-0.5997267;44.7294474;un;homme;n;aouèoue;NA;que;dus;drôles;lou;pu;june;NA;dichut;à;soun;páy;tèmps;que;siie;moun;mèste;é;áougi;ø;argèn;NA;fáou;que;púsqui;ana;é;bégi;ø;péys;partatgéts;boste;bèn;et;dounet;ce;díoui;áougé;o;moun;coume;boudrás;sés;ún;méchán;serás;punít;api;ubrèn;tirétte;partátget;hit;dúoues;pourtiouns;égales;tchic;jouns;après;lou;méchán;angut;dáou;bilátge;én;hadens;fiért;chén;dide;adiu;à;digún;ø;traouassét;bocop;landes;bóys;ribéyres;déns;une;gránde;bile;oun;despenset;tout;soun;argèn;bout;quáouques;mes;bénde;sés;én d;biéille;fame;per;esta;béylet
Gironde;Canton de La Brède;Martillac;-0.5422302;44.7141704;uñ;homme;n;aouéoue;NA;qué;dus;gouyats;lou;pé;june;NA;dichut;à;soun̈;pay;tèms;qué;siie;moun;meste;é;aouji;dé l;argèñ;NA;faou;qué;pusqui;ana;é;béji;daou;péis;partagèts;boste;ben̈;é;dounèts;cé;dioui;aoujé;o;moun̈;coume;boudras;sès;un̈;méchañ;seras;punit;api;oubrèñ;tiroirt;partadgèt;it;duïes;pourtioun̈s;égales;tchic;jouñs;après;lou;méchañ;angut;daou;bilatge;éñ;adèns;fièrt;chèn;dide;adiu;à;digun̈;ø;traouassèt;bocop;landes;boïs;ribeyres;déñs;une;grande;bile;ouñ;déspénsèt;tout;souñ;argèn;bout;quaouques;més;bènde;sés;à ;biéille;fame;pér;ésta;beylét
Gironde;Canton de La Brède;Saint-Médard-d'Eyrans;-0.5082713;44.7137024;ün;homme;n;habéouhe;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;paï;teims;que;sigui;moun;meste;et;aougi;dé l;argèn;NA;faou;qué;pusqui;ana;et;béji;daou;péïs;partadgetz;boste;bén;et;bailletz;cé;dibi;haoudgé;hô;moun;coume;boudras;sès;ün;méchant;seras;punit;péï;oubrit;tirette;partadget;hit;duyes;pourtiouns;égales;quaouques;jouns;après;lou;méchant;angut;daou;billadge;èn;hadèn;fier;NA;NA;adiu;à;digün;ø;traberset;bocop;landes;boïs;rebeïres;dèns;une;grande;bille;aoun;despènset;tout;soun;argèn;bout;quaouques;mès;bènde;ses;èn d;bieille;èmme;per;èste;baïlet
Gironde;Canton de La Brède;Saint-Morillon;-0.5026818;44.6499018;un;ome;n;aouéoue;NA;qué;dus;gouyats;lou;pé;june;NA;dischut;à;soun;pay;témps;qu;esti;moun;mèste;é;aougi;ø;argén;NA;faou;qué;pusqui;ana;é;bédi;ø;péis;partatchetz;boste;bén;é;dounèts;ço;dioui;aougé;o;moun;coume;bourras;es;un;méschan;seras;punit;puy;ubrins;tiréte;partatchet;hit;duoues;pourtiouns;égales;tchic;jouns;après;lou;méschan;angut;dou;bilatche;én;hadèn;fiere;chén;dide;adiu;én;digün;ø;traouasset;frém;lanes;boïs;rebeyres;déns;une;grande;bile;oun;déspènsèt;tout;soun;argén;bout;quaouqués;més;bénde;sés;én d;bieille;fame;pér;èsta;beylet
Gironde;Canton de La Brède;Saint-Selve;-0.4808545;44.6704442;uün;homme;n;aouéoue;NA;que;dus;gouyats;lou;mey;june;NA;dichut;a;soun;pay;tems;que;sie;moun;meste;et;aouji;ø;argen;NA;faou;que;pusqui;ana;et;béjie;daou;pays;partatgets;boste;bén;et;dounets;sa;dioui;aoujé;oui;moun;coume;bourras;es;uün;méchant;seras;punit;apuy;oubrit;tirétte;partagea;hit;duoues;poursiouns;égales;tchic;jouns;après;lou;méchant;angut;dou;billatge;en;adents;fier;cheïn;dide;adih;à;diguns;esqué;traouassat;beaucop;landes;boys;ribeyres;dens;une;grande;bille;oun;despensait;tout;soun;argén;bout;quaouques;mes;bende;ses;à ;bieille;femme;per;esta;beylet
Gironde;Canton de La Brède;Saucats;-0.5958896;44.652798;un;ome;n;aouéoue;NA;que;dus;gouyats;lou;mey;june;NA;dichut;à;soun;pay;tèms;qu;ésti;moun;maiste;é;aouji;dé l;argén;NA;faou;que;pusqui;ana;é;bégi;daou;pays;partagets;boste;bèn;et;dounets;so;dioui;aoujé;o;moun;coume;bourras;es;un;méchant;seras;punït;NA;oubrins;tiroire;partadget;hit;duoues;poursiouns;égales;tchic;jouns;après;lou;méchan;angut;daou;bilatge;e;hins;fière;chèn;dide;adiu;à;digun;ø;traouasset;frème;landes;boys;ribeyres;déns;une;grande;bile;oun;déspèndut;tout;soun;argèn;bout;caouques;mès;bènde;ses;à ;biéille;fame;per;este;beylet
Gironde;Canton de La Réole;Bagas;-0.0550452;44.6249552;ün;homme;n;abèbe;NA;que;dus;gouya;lou;pu;june;NA;dissut;à;soun;paï;tèm;que;sië;moun;meste;et;aouji;de l;argén;NA;faou;que;pousqui;ana;et;bési;daou;payss;partagè;boste;bien;et;dounè;ço;dibi;aoujé;oui;moun;coume;boudras;sès;ün;méchan;seràs;punit;puï;oubrén;tiroir;partagèt;fit;duoues;pourtiouns;égales;petit;jours;après;lou;méchan;angut;daou;bilage;èn;fesèn;fier;chèn;dire;adiu;à;digün;ø;trabersèt;bien;lande;boï;ribeïre;dèn;une;grande;bile;oun;despènsèt;tout;soun;argén;bout;caouque;més;bénde;ses;à ;biéille;femme;pr;este;beïlé
Gironde;Canton de La Réole;Blaignac;-0.05;44.55;un;home;n;aoué;NA;que;dus;hills;lou;pu;jouén;NA;dit;à;soun;paÿ;tens;que;sye;moun;meste;NA;aoui;de l;argén;NA;faou;que;pousqui;ana;et;bési;daou;péis;partatgeats;boste;bién;et;baillats;ce;dioui;aoué;oui;moun;coume;bourras;es;un;méchant;seras;punit;puy;oubran;tiroir;partatget;azout;dus;pourciouns;égales;quaouques;jouns;après;lou;méchant;angout;dou;bilatge;én;asén;fié;chén;dise;adiu;à;digün;ø;traouessait;bocop;landes;boïs;ribères;déns;une;grande;bile;oun;despénssait;tout;soun;argén;bout;quaouques;mes;bénde;ses;en d;bieïlle;fame;per;esta;beylet
Gironde;Canton de La Réole;Camiran-bis;-0.0614276719332673;44.6316965549764;ün;ome;n;abèbe;NA;que;duss;gouyatt;lou;pu;june;NA;dichutt;à;soun;paï;tén;que;siyi;moun;mèste;et;aouji;de l;argén;NA;faou;que;pousqui;ana;et;bési;daou;péïss;partagè;boste;bien;et;dounè;ce;dibi;aoujé;o;moun;coume;boudrass;euss;ün;mechan;serass;punitt;puï;oubrén;tiroir;partagètt;fitt;duoue;pourcioun;pareille;quaouque;jouss;aprèss;lou;mechan;angutt;de;bilage;eun;fesén;dièrr;chén;dire;adiu;à;digün;ø;trabeursètt;bien;chaoume;boï;ribèïre;deun;une;grande;bile;où;deuspeunsaitt;toutt;soun;argén;boutt;quaouque;méss;bénde;seuss;à ;bieille;fame;peur;sta;béïl
Gironde;Canton de La Réole;Camiran;-0.07055;44.62858;un;homme;n;abèbe;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;pay;tén;que;siye;moun;méste;et;agy;de l;argén;NA;faou;que;posqui;ana;et;bésy;daou;paiis;partagé;boste;bien;et;douné;ce;dibi;agé;au;moun;coume;boudras;es;un;mechant;seras;punit;puy;oubrén;tiroir;partagét;fit;duou;parts;égales;petit;jours;après;lou;mechant;angut;daou;bilage;én;fesén;fier;chén;dise;adiou;à;digun;ø;trabersét;beaucot;landes;boys;ribéyres;dén;une;grande;bile;oun;déspensét;tout;soun;argén;bout;quaouques;més;bénde;ses;à ;bieille;fame;per;ésta;beylét
Gironde;Canton de La Réole;Casseuil;-0.11482;44.585;un;homme;n;abèbe;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;pay;tént;que;sie;moun;meste;et;aouugy;de l;argéént;NA;faou;que;pousquy;ana;et;besy;daoü;péis;partatiest;boste;bién;et;dounets;ce;dibi;aougé;oui;moun;coume;boudras;es;un;méchant;seras;punit;puy;ouvréént;tiroirt;partatget;hit;dus;poursiouns;égales;paou;jours;aprèss;lou;méchant;angut;doù;bilatye;én;azen;fié;chén;dise;adiu;à;diguun;ø;trabersait;bién;landes;boys;ribères;dén;une;grande;bile;oun;despénsait;tout;soun;argéént;bout;quaouuques;méés;bénde;sas;à ;biélle;femme;per;esta;beylet
Gironde;Canton de La Réole;Fontet;-0.0333;44.55;un;homme;n;aouè;NA;que;dus;gouyats;lou;pu;jouén;NA;disout;à;soun;pay;téns;que;siy;moun;mesté;et;aouji;ø;argén;NA;faou;qué;pousqui;ana;et;bési;ø;pays;partatyats;boste;bén;et;baillats;so;dioui;aoujé;o;mon;coume;bourras;es;un;méchant;séras;punit;NA;oubrin;tiroire;partatyet;hasout;duoues;pourtiouns;égales;quaouqués;jouns;après;lou;méchant;angout;dou;bilatyé;en;hasén;fiè;chen;disé;adiou;à;digun;ø;traouessèt;bien;lanes;boys;ribères;den;une;grande;bile;oun;déspénsèt;tout;soun;argén;bout;quaouqués;més;bénde;sés;à ;biéille;femme;pér;esta;baylét
Gironde;Canton de La Réole;Gironde-sur-Dropt-bis;-0.0786312465699494;44.5909323754981;un;homme;n;abèbe;NA;que;dus;gouyat;lou;pu;jûne;NA;dichut;à;soun;pay;tén;que;sie;moún;mèste;é;aougi;de l;argén;NA;faou;que;pousqui;ana;é;bési;daou;pays;partagè;boste;bien;et;dounè;ce;dibi;aougé;o;mon;coume;boudras;es;un;mechant;seras;pûnit;pûy;oubrén;tiroir;partagèt;fit;dus;pourcioun;égale;caouque;jour;après;lou;méchant;angut;daou;bilage;un;fesén;fiè;chén;dise;adiu;à;digûn;ø;trabersèt;bien;lande;böy;ribeyre;dun;une;grande;bile;oun;despensèt;tout;soun;argén;bout;caouque;més;bénde;ses;à ;bieille;fame;pr;este;beylet
Gironde;Canton de La Réole;Gironde-sur-Dropt;-0.0862738;44.5908772;un;homme;n;nabebe;NA;que;dus;drôles;lou;pu;jûne;NA;dit;à;soun;paÿ;tén;que;sie;moun;mèste;et;aouji;de l;argént;NA;faou;que;pousqui;ana;et;bési;daou;péis;partagè;boste;bien;et;douné;so;dibi;aougé;o;moun;coume;boudras;ès;ün;mechant;seras;punit;puÿ;oubrén;tiroir;partagèt;fit;dus;parts;égales;caouque;jours;après;lou;mechant;NA;daou;bilage;én;fesén;fièr;chén;dise;adiu;à;digün;ø;traberset;bien;landes;boys;ribeyres;dén;une;grande;bile;oun;deuspensèt;tout;soun;argént;bout;caouque;més;bénde;seus;à ;bieille;fame;peur;esta;beylet
Gironde;Canton de La Réole;Hure;-0.0009543;44.5453211;ún;homme;n;aoué;NA;que;duz;hills;lou;pus;jouén;NA;disout;à;soun;paÿ;témps;que;sye;moun;meste;et;aouji;de l;argént;NA;faou;qué;pousqui;ana;et;bési;ø;payss;partageats;boste;bién;et;baillats;cé;dioui;aoujér;o;mon;coume;bourras;es;ún;méchant;serass;punit;púy;oubrén;tirette;partageait;hit;duoues;pourtiouns;pareilles;tiic;jouns;après;lou;méchant;engout;doù;billage;én;hasén;fiè;chén;dise;adiou;à;digún;ø;trabersait;bien;landes;boys;ribères;déns;une;grande;bille;ounte;despénsait;tout;soun;argént;bout;quaouques;mès;béndut;sés;à ;bieílles;femme;pér;esta;beylét
Gironde;Canton de La Réole;La Réole-bis;-0.033301;44.583301;ün;home;n;abèouë;NA;que;dus;gouyats;lou;pu;june;NA;disut;à;soun;paÿ;tén;que;syi;moun;meste;é;aouji;de l;argén;NA;faou;que;pousqui;ana;é;bési;daou;péÿs;partaguiets;boste;bien;é;baillè;ço;dioui;aougé;o;moun;coume;boudras;ès;ün;mechan;seras;punit;puy;oubrén;tiroir;partaguiet;asut;duoues;parts;pareilles;petit;jours;après;lou;mechan;angut;daou;billaguië;ën;asén;NA;chén;dise;adiu;à;digün;ø;trabërset;bocop;landes;boys;ribeyres;dëns;une;grande;bile;oun;dëspënset;tout;soun;argén;bout;quaouques;més;bénde;sës;à ;bieillo;femme;pr;esta;beylét
Gironde;Canton de La Réole;La Réole;-0.0333;44.5833;ün;home;n;abéouë;NA;que;dus;gouyats;lou;pu;june;NA;disut;à;soun;paÿ;tén;que;syi;moun;meste;é;aouji;de l;argén;NA;faou;que;pousqui;ana;é;bési;daou;péïs;partatyets;boste;bien;é;baillè;ço;dioui;aoujé;o;moun;coume;boudras;ès;ün;mechan;seras;punit;püi;oubrén;tiroirt;partatyet;asut;duoues;parts;pareilles;petit;jours;après;lou;mechan;angut;daou;bilatye;ën;asén;fière;chén;dise;adiu;a;digün;ø;trabërset;bocop;landes;boïs;ribeyres;dëns;une;grande;bile;oun;dëspenset;tout;soun;argén;bout;quaouques;més;bende;sës;a ;bieille;femme;pr;esta;béilet
Gironde;Canton de La Réole;Lamothe-Landerron;0.06059;44.55737;un;homme;n;abèoue;NA;que;dus;gouyats;lou;pu;june;NA;dissut;à;soun;paÿ;tén;que;siyi;moun;mèste;é;aouji;de l;argén;NA;faou;que;pousqui;ana;é;bési;daou;péys;partaigè;boste;bièn;é;douné;ce;dioui;aoujé;o;moun;coume;boudras;ès;un;mechant;seras;punit;puÿ;ubrén;tiroir;partaigèt;azut;duoues;parts;égales;gaÿre;jours;après;lou;mechant;angut;daou;bilage;en;azén;fièr;chén;dize;adiu;à;digun;ø;trabérsèt;bièn;landes;boÿ;ribère;déns;une;grande;bile;ounte;deuspeunsèt;tou;soun;argén;bout;quaouque;més;bénde;séss;à ;biéille;fame;peur;èste;baylét
Gironde;Canton de La Réole;Loupiac-de-la-Réole;-0.044911;44.5474936;ûn;homme;n;aouè;NA;que;dus;drôles;lou;pu;jouénn;NA;disout;à;soun;paï;ténns;que;siyi;moun;meste;et;aouji;ø;argénn;NA;faou;que;pousqui;ana;et;bési;ø;péiss;partadyats;boste;bén;et;baillat;ce;diouï;aoujé;o;moun;coume;bourras;ès;un;mèchant;sras;punit;pûï;aoubrit;tirétte;partadyet;hasout;duous;parts;égales;gayré;jours;après;lou;méchant;angout;dou;biladye;én;hasén;fiè;chénn;dise;adioü;énn;digung;ø;traouessét;boccop;lanes;boïs;ribères;dén;une;grande;bile;oun;déspénsét;tout;soun;argénn;bout;quaouques;més;bénde;séss;à ;biéille;fame;NA;NA;baylét
Gironde;Canton de La Réole;Mongauzy;0.03365;44.56656;un;homme;n;abéoue;NA;que;dus;gouyats;lou;pu;june;NA;dit;à;soun;pay;temps;qu;èsty;moun;mèste;et;aoujy;de l;argent;NA;faou;que;pusquy;ana;et;bésy;daou;pays;partatgé;boste;bien;et;douné;ce;dioui;aoujé;o;moun;coume;boudras;es;un;méchant;seras;punit;puy;oubrant;tiroir;partatgèt;hit;dus;parts;égales;gayre;jouns;après;lou;méchant;angut;daou;billatge;en;asèn;fiè;chén;dise;adiu;en;digun;ø;traouessèt;bien;lanes;boys;ribeyres;déns;une;grande;bile;oun;déspensèt;tout;soun;argent;bout;quaouques;més;bénde;ses;en d;bieille;femme;pr;èste;beylét
